user_id,ks_count,ks_rate,dwell_mean,dwell_std,flight_mean,flight_std,digraph_mean,digraph_std,backspace_rate,accuracy,wps,wpm
user1,46,3.3220408019194827,0.16436697089153787,0.15640807583297456,0.13968954086303711,0.3628816709253741,0.3057946152157254,0.335344121399892,0.0,0.6499645047233771,38.99787028340263
user1,58,2.46557091112059,0.16427793996087436,0.14795793589506046,0.24554110409920676,0.38581370866601344,0.4113419808839497,0.3567077206991504,0.034482758620689655,0.3825885896566433,22.955315379398595
user1,63,3.1676411760053953,0.17406935918898808,0.17423015973267394,0.1439072047510455,0.263849147179679,0.31925379076311666,0.2190540480443026,0.07936507936507936,0.4525201680007708,27.151210080046248
user1,55,3.088526909298814,0.1901885596188632,0.19825122248474136,0.13606428658520733,0.18651783488337087,0.32812702655792236,0.17869518361988584,0.01818181818181818,0.505395312430715,30.3237187458429
user1,71,2.714556405645041,0.16612319543328083,0.15475104002610016,0.20515056337629045,0.2676967784074499,0.3723670380456107,0.22804159137788546,0.1267605633802817,0.3440986993071179,20.645921958427074
user1,53,3.6240166979413977,0.17371838497665693,0.15400417566929625,0.10418427449006301,0.1577493881557151,0.27892364446933454,0.13684634531061254,0.0,0.6153990619145769,36.92394371487462
user1,54,3.9226554603010166,0.17480375148631908,0.1638097393975299,0.08163740050117925,0.14684364215751883,0.2579983855193516,0.13433632475914947,0.0,0.6537759100501694,39.226554603010165
user1,59,3.3569931066478826,0.17601547981130666,0.15375542921474078,0.12388673581575092,0.20287022675356853,0.30122123093440617,0.15965968814883333,0.05084745762711865,0.5120836942344228,30.72502165406537
user1,54,3.1131633172191613,0.21174027743162932,0.2866459893062888,0.11154199996084538,0.22262036936008836,0.3254716936147438,0.2841562565223398,0.0,0.5188605528698602,31.131633172191613
user1,61,3.470524000778117,0.1824626688097344,0.2645159961471713,0.10743956168492635,0.16115706711989342,0.29131895701090493,0.23909389404415732,0.06557377049180328,0.5120445247049681,30.722671482298086
user1,49,3.0596666487472297,0.1795823622723015,0.19398915247613835,0.1503183494011561,0.24928814833631507,0.3314793258905411,0.2309213152436566,0.02040816326530612,0.5619795885454095,33.718775312724574
user1,57,3.585775609512024,0.16175142923990884,0.15561591042773826,0.1192198395729065,0.18049057507835473,0.281795723097665,0.14440394422874464,0.03508771929824561,0.5661750962387406,33.97050577432444
user1,56,3.241742776947456,0.18496047598975046,0.1864123301433834,0.1257613095370206,0.21492471689247147,0.31221813722090286,0.16040424752988358,0.017857142857142856,0.5209943748665554,31.259662491993325
user1,53,3.3392217897803986,0.17250286858036834,0.1538118081852278,0.12940979920900786,0.27145495393085184,0.30345539863292986,0.24531260892711718,0.0,0.5670376624155393,34.022259744932356
user1,65,3.628777214937989,0.15666007628807654,0.1427386336018128,0.12077289074659348,0.18083270857451136,0.27832112461328506,0.14999251015042342,0.09230769230769231,0.5024460759144908,30.146764554869446
user1,59,3.524059282603456,0.17420713376190702,0.15172282089920944,0.11144544338357859,0.16467648141675434,0.2869438261821352,0.14781664620453003,0.03389830508474576,0.5375683651429001,32.25410190857401
user1,54,3.9764434973227893,0.16673750789077194,0.12881898874114295,0.08634242921505335,0.14231961920210673,0.2539213738351498,0.11215065285580418,0.0,0.6627405828871316,39.76443497322789
user1,56,2.674156458055137,0.17950390917914255,0.23918254408414535,0.1979811668395996,0.2973401599174592,0.37936832254583186,0.3034756921908308,0.05357142857142857,0.4297751450445756,25.786508702674535
user1,55,2.8832145881308957,0.1923888943412087,0.2334974378176273,0.15730631351470947,0.300653301754439,0.3510972128974067,0.28160944816684197,0.01818181818181818,0.4717987507850557,28.30792504710334
user1,53,3.631684291784835,0.18026348779786308,0.17426417444487707,0.0969195136657128,0.17951670649314802,0.2785661724897531,0.15239153628814658,0.0,0.6167011061521418,37.00206636912851
user1,54,3.350088022257754,0.17347579532199436,0.16581623511712465,0.12738276427646852,0.20413246169265528,0.30218288133729176,0.19172937607218737,0.0,0.5583480037096257,33.50088022257754
user1,57,3.307938372905557,0.17816654841105142,0.19642839893058414,0.1263532681124551,0.20482473850504027,0.3056520308767046,0.20955135065117073,0.03508771929824561,0.5223060588798247,31.338363532789483
user1,56,3.073451118175604,0.18972445811544145,0.30805858061926045,0.13810891238125889,0.2993727876213293,0.32895275462757456,0.19370857292438395,0.03571428571428571,0.4939475011353649,29.636850068121895
user1,66,2.5676786686274187,0.18904055248607288,0.21026547633923343,0.2034996069394625,0.30203194954620655,0.39337480985201323,0.2671053156831438,0.09090909090909091,0.35013800026737524,21.008280016042516
user1,60,3.225377570214292,0.1786436716715495,0.19172481385455833,0.1336246264182915,0.216857580004153,0.3137668391405526,0.20473274931611024,0.05,0.48380663553214387,29.028398131928633
user1,62,3.159424858398523,0.1948527289975074,0.22630710545908833,0.12365501044226475,0.2071486743874069,0.3200698797820044,0.23783841884335757,0.04838709677419355,0.45862618912236625,27.517571347341974
user1,56,3.4765700801715353,0.15502093945230758,0.138814941151721,0.1350301352414218,0.23289201048144667,0.29092000181024724,0.1891895467837152,0.03571428571428571,0.5587344771704253,33.52406863022552
user1,54,3.3892464393427204,0.1661746590225785,0.13207732748048204,0.13130780435957998,0.24177581075365615,0.2989740011827001,0.20119960272914336,0.018518518518518517,0.5648744065571201,33.892464393427204
user1,53,4.0400222579310965,0.18251022302879477,0.14791069700205944,0.06626341893122746,0.1852600080288441,0.2503014894632193,0.15125235423356842,0.0,0.6860415154977333,41.162490929864
user1,55,3.3446258772029154,0.17766772616993298,0.20016332719794508,0.12356603145599365,0.21946379688267587,0.30275143517388237,0.22824309872611467,0.01818181818181818,0.547302416269568,32.83814497617408
user1,56,3.2304175494528997,0.18145860944475448,0.1731672461216803,0.13042796741832385,0.29822736902381036,0.3131194894964045,0.2730214728155975,0.0,0.519174249019216,31.15045494115296
user1,55,3.5139172920654547,0.17260678898204457,0.14984751691518286,0.11404951854988381,0.18376460451107954,0.2873401023723461,0.1500789406558437,0.01818181818181818,0.5750046477925289,34.500278867551735
user1,57,3.348144761326867,0.18916660442686917,0.1845178193161028,0.11146173306873866,0.18980044237329535,0.3017931452819279,0.16358753230019685,0.03508771929824561,0.528654435998979,31.71926615993874
user1,58,3.280792853943054,0.17588862057389884,0.1931899370010583,0.13117742956730358,0.2780295158738566,0.30877783842254103,0.2798373728037159,0.034482758620689655,0.5090885463015083,30.5453127780905
user1,50,2.957472039671534,0.1745250129699707,0.17116044550462714,0.16694040687716738,0.3007274229053227,0.3421433701807139,0.2722767326322814,0.0,0.5323449671408762,31.940698028452573
user1,73,3.6023909062770443,0.14749764416315783,0.1275514627147853,0.13190265827708775,0.22672863830268022,0.2799879577424791,0.17815003416345568,0.136986301369863,0.44413038570538904,26.647823142323343
user1,55,3.89913883567243,0.1650938554243608,0.15678717588688149,0.09306512497089527,0.1665485783934523,0.2592428348682545,0.1322918161475595,0.01818181818181818,0.6380409003827613,38.28245402296568
user1,56,3.7879960367490138,0.17003890020506723,0.15889536040502944,0.09566116333007812,0.18892783256446982,0.2667447827079079,0.19212300128979448,0.017857142857142856,0.6087850773346629,36.52710464007978
user1,54,3.8742874279730457,0.1673231522242228,0.2167085374676904,0.09250182475683824,0.1716022371114746,0.26110677449208386,0.21123241620498626,0.018518518518518517,0.6457145713288409,38.74287427973046
user1,53,3.6709586311815325,0.16816383937619767,0.1426492348789362,0.10624927282333374,0.2427482372397833,0.27565226646570057,0.19537295686385525,0.0,0.623370333596864,37.40222001581184
user1,60,3.7723821113726332,0.16382203499476114,0.15898922207914135,0.10297877101574913,0.17581883937988801,0.26780994463775115,0.1514987207898562,0.05,0.565857316705895,33.9514390023537
user1,60,3.2699135535408432,0.19336406787236532,0.20153212724926062,0.11436042139085673,0.2723484400563264,0.30919933319091797,0.2307062558330119,0.03333333333333333,0.49048703303112645,29.429221981867588
user1,52,3.651027768134222,0.1590182506121122,0.1269542451919917,0.11712972323099773,0.20112634381977842,0.27621862000110103,0.15145455393945922,0.0,0.6319086521770769,37.91451913062461
user1,55,3.1334025048777674,0.18059274066578257,0.19298211014058217,0.14111487512235288,0.19917421488292142,0.3232023495214957,0.19601213227986006,0.03636363636363636,0.512738591707271,30.764315502436258
user1,59,3.089689400010615,0.18016255912134202,0.16811141178447284,0.14596861395342597,0.32409322452398803,0.32770019975201836,0.2973296241616818,0.03389830508474576,0.4713085525439921,28.278513152639526
user1,61,3.259833086483754,0.20797304247246415,0.22488124239621607,0.1004376490910848,0.19931982792932995,0.3099456787109375,0.2456491326258494,0.04918032786885246,0.4809589799730129,28.857538798380773
user1,55,3.451730360618406,0.1891629479148171,0.19519189237672413,0.1024087976526331,0.2054015869169367,0.2930440726103606,0.20250421299243102,0.01818181818181818,0.5648286044648301,33.8897162678898
